it can be summarized as an error driven transformation based tagger	it can be summarized as an error driven transformation based tagger	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
in arthur griffith there is a mighty force in ireland	in arthur griffith there is a mighty force in ireland	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
the electronic system succeeds the manual system which comprised an open auction outcry method of trading	the electronic system succeeds the manual system which comprised an open auction outcry method of trading	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
16 august 1987 	the sixteenth of august nineteen eighty seven	<DELETE> _16_ <DELETE> <SELF> _19 8 7_	<DELETE> _16_ <DELETE> <SELF> _19 8 7_	DATE DATE DATE DATE DATE DATE DATE
sheppard kate october 17,2011 	sheppard kate october seventeenth twenty eleven	<SELF> <SELF> <SELF> _17 ,20 11_	<SELF> <SELF> <SELF> _17 ,20 11_	PLAIN PLAIN DATE DATE DATE DATE
cybersocket picks cyberstampede to lead seo	cybersocket picks cyberstampede to lead seo	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
retrieved 28 february 2016 	retrieved the twenty eighth of february twenty sixteen	<SELF> <DELETE> _2 8_ <DELETE> <SELF> _20 16_	<SELF> <DELETE> _2 8_ <DELETE> <SELF> _20 16_	PLAIN DATE DATE DATE DATE DATE DATE DATE
insight nov. 10 ,19 8 6 28 - 30	insight november tenth nineteen eighty six twenty eight to thirty	<SELF> _nov._ 10 ,19 8 6_ _2 8_ _-_ _30_	<SELF> _nov._ 10 ,19 8 6_ _2 8_ _-_ _30_	PLAIN DATE DATE DATE DATE DATE CARDINAL CARDINAL PLAIN CARDINAL
cyberstampede joins pure verticals as channel partner for the commercesocial suite of tools	cyberstampede joins pure verticals as channel partner for the commercesocial suite of tools	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
algorithms and techniques used to attain color constancy are frequently used for color balancing as well	algorithms and techniques used to attain color constancy are frequently used for color balancing as well	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
retrieved 30 december 2013 	retrieved the thirtieth of december twenty thirteen	<SELF> <DELETE> _30_ <DELETE> <SELF> _20 13_	<SELF> <DELETE> _30_ <DELETE> <SELF> _20 13_	PLAIN DATE DATE DATE DATE DATE DATE
presently the global positioning system gps space based satellite navigation system provides our exact location and time information	presently the global positioning system g p s space based satellite navigation system provides our exact location and time information	<SELF> <SELF> <SELF> <SELF> <SELF> _g <SELF> s_ <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> _g <SELF> s_ <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN LETTERS LETTERS LETTERS PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
upset with lopez antonio confronts him but he is threaten by him and by lorenzo	upset with lopez antonio confronts him but he is threaten by him and by lorenzo	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
currently varul is a partner of the law firm varul vilgerts smaliukas	currently varul is a partner of the law firm varul vilgerts smaliukas	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
the most popular punk scene is uffa 	the most popular punk scene is u f f a	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _u <SELF> <SELF> a_	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _u <SELF> <SELF> a_	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN LETTERS LETTERS LETTERS LETTERS
the extremely flat smooth and hard surfaces of dry lakes make them ideal for motor vehicles and bicycles	the extremely flat smooth and hard surfaces of dry lakes make them ideal for motor vehicles and bicycles	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
he was married with two children	he was married with two children	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
it was recorded at godcity studios in salem massachusetts united states and produced by kurt ballou of converge	it was recorded at godcity studios in salem massachusetts united states and produced by kurt ballou of converge	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
sinauer sunderlanddvornyk v vinogradova o nevo e mar 2003 	sinauer sunderlanddvornyk v vinogradova o nevo e march two thousand three	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _mar_ _2 00 3_	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _mar_ _2 00 3_	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN DATE DATE DATE DATE
bellingham wa spie the international society for optical engineering p 323 - 333 2004 retrieved online 28 july 2008 	bellingham wa spie the international society for optical engineering p three hundred twenty three to three hundred thirty three two thousand four retrieved online the twenty eighth of july two thousand eight	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _3 <DELETE> 2 3_ _-_ _3 <DELETE> 3 3_ _2 00 4_ <SELF> <SELF> <DELETE> _2 8_ <DELETE> <SELF> _2 00 8_	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _3 <DELETE> 2 3_ _-_ _3 <DELETE> 3 3_ _2 00 4_ <SELF> <SELF> <DELETE> _2 8_ <DELETE> <SELF> _2 00 8_	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN CARDINAL CARDINAL CARDINAL CARDINAL PLAIN CARDINAL CARDINAL CARDINAL CARDINAL DATE DATE DATE PLAIN PLAIN DATE DATE DATE DATE DATE DATE DATE DATE
the week long exercise was centered in washington d. c. and concluded on october 1	the week long exercise was centered in washington d c and concluded on october first	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _d._ _c._ <SELF> <SELF> <SELF> <SELF> _1_	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _d._ _c._ <SELF> <SELF> <SELF> <SELF> _1_	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN LETTERS LETTERS PLAIN PLAIN PLAIN DATE DATE
allmusic destroy oh boy	allmusic destroy oh boy	<SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN
mozambique shares the linguistic norm used in the other portuguese speaking african countries and portugal	mozambique shares the linguistic norm used in the other portuguese speaking african countries and portugal	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
in the course of municipal restructuring herschbach and 20 other communities joined together in 1972 into the verbandsgemeinde of selters	in the course of municipal restructuring herschbach and twenty other communities joined together in nineteen seventy two into the verbandsgemeinde of selters	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _20_ <SELF> <SELF> <SELF> <SELF> <SELF> _19 7 2_ <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _20_ <SELF> <SELF> <SELF> <SELF> <SELF> _19 7 2_ <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN CARDINAL PLAIN PLAIN PLAIN PLAIN PLAIN DATE DATE DATE PLAIN PLAIN PLAIN PLAIN PLAIN
broadcast pronunciation guide and south dakota pronunciations	broadcast pronunciation guide and south dakota pronunciations	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
the main event was the champion of champions match between wwe's three top champions	the main event was the champion of champions match between w w e's three top champions	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _w <SELF> e's_ <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _w <SELF> e's_ <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN LETTERS LETTERS LETTERS PLAIN PLAIN PLAIN
it bulges more to the east underneath the location of the highest winds within the jet stream	it bulges more to the east underneath the location of the highest winds within the jet stream	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
 100 anos alfredo valadas	one hundred anos alfredo valadas	_1 00_ <SELF> <SELF> <SELF>	_1 00_ <SELF> <SELF> <SELF>	CARDINAL CARDINAL PLAIN PLAIN PLAIN
on 25 january 2001, 25 friends of the partnership met to form a club	on the twenty fifth of january two thousand one twenty five friends of the partnership met to form a club	<SELF> <DELETE> _2 5_ <DELETE> <SELF> _2 0 01,_ _2 5_ <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <DELETE> _2 5_ <DELETE> <SELF> _2 0 01,_ _2 5_ <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN DATE DATE DATE DATE DATE DATE DATE DATE CARDINAL CARDINAL PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
lipsa was founded by tristan olivier	lipsa was founded by tristan olivier	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
retrieved 24 february 2015 	retrieved the twenty fourth of february twenty fifteen	<SELF> <DELETE> _2 4_ <DELETE> <SELF> _20 15_	<SELF> <DELETE> _2 4_ <DELETE> <SELF> _20 15_	PLAIN DATE DATE DATE DATE DATE DATE DATE
she also lived in washington d. c. where she performed in many plays and musicals at various theaters	she also lived in washington d c where she performed in many plays and musicals at various theaters	<SELF> <SELF> <SELF> <SELF> <SELF> _d._ _c._ <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> _d._ _c._ <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN LETTERS LETTERS PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
the gwr continued its service of seven trains a day	the g w r continued its service of seven trains a day	<SELF> _g <SELF> r_ <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> _g <SELF> r_ <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN LETTERS LETTERS LETTERS PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
it has offerings in the big block small block circle track lsx ls and e rod categories	it has offerings in the big block small block circle track l s x l s and e rod categories	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _l <SELF> x_ _l s_ <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _l <SELF> x_ _l s_ <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN LETTERS LETTERS LETTERS LETTERS LETTERS PLAIN PLAIN PLAIN PLAIN
paris at one time was known as the witch city	paris at one time was known as the witch city	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
the stations served are all in or near bodmin	the stations served are all in or near bodmin	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
syrian rebels and kurds battle for control of aleppo	syrian rebels and kurds battle for control of aleppo	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
retrieved 30 september 2010 	retrieved the thirtieth of september twenty ten	<SELF> <DELETE> _30_ <DELETE> <SELF> _20 10_	<SELF> <DELETE> _30_ <DELETE> <SELF> _20 10_	PLAIN DATE DATE DATE DATE DATE DATE
escovar alberto 2002 	escovar alberto two thousand two	<SELF> <SELF> _2 00 2_	<SELF> <SELF> _2 00 2_	PLAIN PLAIN DATE DATE DATE
windhoek legal assistance center lac	windhoek legal assistance center lac	<SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN
different cities and towns of greece have joined the association	different cities and towns of greece have joined the association	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
kelok sembilan bridge is also called as kelok sembilan overpass because it is over the old kelok 44 	kelok sembilan bridge is also called as kelok sembilan overpass because it is over the old kelok forty four	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _4 4_	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _4 4_	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN CARDINAL CARDINAL
it is this road which now forms the beginning of the little catalina maberly walking trail	it is this road which now forms the beginning of the little catalina maberly walking trail	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
rabbi abulafia was a prolific author	rabbi abulafia was a prolific author	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
 espn internet ventures	e s p n internet ventures	_e <SELF> <SELF> n_ <SELF> <SELF>	_e <SELF> <SELF> n_ <SELF> <SELF>	LETTERS LETTERS LETTERS LETTERS PLAIN PLAIN
the film explores the taboo subject of transsexuals in india which is still much misundersood and ridiculed	the film explores the taboo subject of transsexuals in india which is still much misundersood and ridiculed	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
the population grew to several thousand before foreign troops introduced diseases to the island in the 1940s 	the population grew to several thousand before foreign troops introduced diseases to the island in the nineteen forties	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _19 40s_	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _19 40s_	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN DATE DATE
sun xiaochen august 21,2011 	sun xiaochen august twenty first twenty eleven	<SELF> <SELF> <SELF> _2 1 ,20 11_	<SELF> <SELF> <SELF> _2 1 ,20 11_	PLAIN PLAIN DATE DATE DATE DATE DATE
the grand unified theory of classical physics august 2011 ed	the grand unified theory of classical physics august twenty eleven ed	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _20 11_ <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _20 11_ <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN DATE DATE DATE PLAIN
continuous learning new language learning center enhances air force linguists skills	continuous learning new language learning center enhances air force linguists skills	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
power source that turns physics on its head	power source that turns physics on its head	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
stylus also praised the song describing it as the smoothest of ballads	stylus also praised the song describing it as the smoothest of ballads	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
laclede township is one of twenty townships in fayette county illinois usa. 	laclede township is one of twenty townships in fayette county illinois u s a	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _u <SELF> a._	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _u <SELF> a._	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN LETTERS LETTERS LETTERS
stepp greany jonita january 1,2002 	stepp greany jonita january first two thousand two	<SELF> <SELF> <SELF> <SELF> _1 ,2 00 2_	<SELF> <SELF> <SELF> <SELF> _1 ,2 00 2_	PLAIN PLAIN PLAIN DATE DATE DATE DATE DATE
barbados participated in the inaugural games hosted by the scottish city of edinburgh in 2000 	barbados participated in the inaugural games hosted by the scottish city of edinburgh in two thousand	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _2 000_	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> _2 000_	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN DATE DATE
her six year old son ponciano carballo rojas and his four year old sister teresa were found brutally murdered in their home	her six year old son ponciano carballo rojas and his four year old sister teresa were found brutally murdered in their home	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
he was born in watford hertfordshire and played at center half and later wing half for tottenham hotspur	he was born in watford hertfordshire and played at center half and later wing half for tottenham hotspur	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
chicago tribune 28 april 1985 	chicago tribune the twenty eighth of april nineteen eighty five	<SELF> <SELF> <DELETE> _2 8_ <DELETE> <SELF> _19 8 5_	<SELF> <SELF> <DELETE> _2 8_ <DELETE> <SELF> _19 8 5_	PLAIN PLAIN DATE DATE DATE DATE DATE DATE DATE DATE
retrieved 4 april 2015 	retrieved the fourth of april twenty fifteen	<SELF> <DELETE> _4_ <DELETE> <SELF> _20 15_	<SELF> <DELETE> _4_ <DELETE> <SELF> _20 15_	PLAIN DATE DATE DATE DATE DATE DATE
the study of primates is a group effort and the group will get the credit for it	the study of primates is a group effort and the group will get the credit for it	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	<SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF> <SELF>	PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN PLAIN
